 22:05:28,0.216,0.024,1.000
 22:05:28,0.248,0.036,0.992
 22:05:28,0.380,0.168,0.924
 22:05:29,0.748,0.384,0.780
 22:05:29,1.228,0.404,-0.144
 22:05:29,0.936,0.272,-0.004
 22:05:30,0.996,0.252,-0.056
 22:05:30,1.116,0.452,-0.044
 22:05:30,1.076,0.300,-0.048
 22:05:31,1.028,0.252,-0.104
 22:05:31,0.516,0.304,0.620
 22:05:31,-0.040,-0.236,0.944
 22:05:32,0.176,0.036,0.968
 22:05:32,0.120,0.012,0.988
 22:05:32,0.112,0.016,0.980
 22:05:33,0.092,0.024,0.964
 22:05:33,0.116,0.012,1.016
 22:05:33,0.340,0.036,1.004
 22:05:34,0.860,-0.052,0.280
 22:05:34,1.212,0.352,0.160
 22:05:34,1.040,0.164,0.060
 22:05:35,1.100,0.268,0.028
 22:05:35,1.060,0.228,0.076
 22:05:35,0.684,-0.032,0.384
 22:05:36,0.072,0.032,1.032
 22:05:36,0.048,0.176,1.000
 22:05:36,0.000,0.148,1.008
 22:05:36,0.152,0.148,1.020
 22:05:37,0.016,0.064,1.028
 22:05:37,0.004,0.092,0.980
 22:05:37,0.084,0.124,1.012
 22:05:38,0.124,0.116,1.012
 22:05:38,0.052,0.128,1.008
 22:05:38,0.060,0.064,0.968
 22:05:39,0.088,0.068,0.992
 22:05:39,0.028,0.072,1.016
 22:05:39,0.060,0.108,1.000
 22:05:40,0.108,0.024,0.932
 22:05:40,0.700,0.616,0.788
 22:05:40,0.556,0.980,-0.048
 22:05:41,0.720,1.176,0.012
 22:05:41,0.484,0.860,0.016
 22:05:41,0.372,0.816,-0.108
 22:05:42,0.304,0.932,-0.036
 22:05:42,0.472,1.060,0.056
 22:05:42,0.688,1.140,0.188
 22:05:43,0.200,0.544,0.776
 22:05:43,0.148,0.204,0.972
 22:05:43,0.160,0.032,1.004
 22:05:44,-0.056,-0.136,0.956
 22:05:44,0.116,-0.140,0.992
 22:05:44,-0.024,-0.240,0.924
 22:05:45,0.008,-0.148,0.964
 22:05:45,0.052,-0.160,0.980
 22:05:45,0.000,-0.192,0.956
 22:05:46,0.016,-0.168,0.976
 22:05:46,0.024,-0.160,0.988
 22:05:46,0.052,-0.140,1.016
 22:05:47,0.020,-0.180,0.932
 22:05:47,0.036,-0.188,0.992
 22:05:47,0.104,-0.224,0.988
 22:05:48,0.152,-0.148,1.012
 22:05:48,0.072,-0.224,1.012
 22:05:48,0.100,-0.268,0.920
 22:05:49,0.172,-0.244,0.960
 22:05:49,0.208,-0.256,0.932
 22:05:49,0.204,-0.300,0.944
 22:05:50,0.228,-0.396,0.796
 22:05:50,-0.172,-1.088,0.012
 22:05:50,0.132,-1.076,-0.224
 22:05:51,0.064,-1.032,-0.120
 22:05:51,0.044,-1.040,-0.020
 22:05:51,0.168,-0.128,0.808
 22:05:52,0.320,-0.032,0.976
 22:05:52,0.088,0.212,0.996
 22:05:52,0.072,0.260,1.008
 22:05:53,0.076,0.232,0.976
 22:05:53,0.076,0.216,0.996
 22:05:53,0.156,0.204,1.012
 22:05:54,0.120,0.208,1.008
 22:05:54,-0.116,0.268,0.984
 22:05:54,-0.780,0.116,0.780
 22:05:55,-1.128,0.216,0.328
 22:05:55,-1.084,0.120,0.204
 22:05:55,-0.916,0.160,0.228
 22:05:56,-1.004,0.032,0.228
 22:05:56,-1.036,-0.012,0.300
 22:05:56,-0.404,0.020,0.824
 22:05:57,0.296,-0.148,0.848
 22:05:57,0.464,-0.028,0.880
 22:05:57,0.424,0.052,0.928
 22:05:58,0.464,0.156,0.952
 22:05:58,0.412,0.060,0.952
 22:05:58,0.356,0.120,0.924
 22:05:59,0.484,0.168,0.956
 22:05:59,0.388,0.104,0.900
 22:05:59,0.420,0.076,0.924
 22:06:00,0.444,0.184,0.968
 22:06:00,0.280,0.096,0.976
 22:06:00,0.428,0.172,0.992
 22:06:01,0.224,-0.024,0.936
 22:06:01,0.288,0.104,0.964
 22:06:01,0.244,0.020,0.976
 22:06:02,0.288,0.060,0.992
 22:06:02,0.308,0.028,1.008
 22:06:02,0.216,-0.104,0.940
 22:06:03,0.316,-0.084,0.972
 22:06:03,0.456,0.016,0.924
 22:06:03,0.208,-0.032,0.988
 22:06:04,-0.144,-0.240,0.876
 22:06:04,-0.020,-0.128,0.816
 22:06:04,0.328,-0.116,0.844
 22:06:05,0.012,-0.056,1.196
 22:06:05,0.164,0.084,0.780
 22:06:05,0.216,-0.064,0.996
 22:06:06,0.392,-0.240,1.008
 22:06:06,0.116,-0.300,0.820
 22:06:06,0.180,-0.020,1.040
 22:06:07,0.224,-0.056,0.932
 22:06:07,0.056,-0.068,0.752
 22:06:07,0.244,-0.040,1.004
 22:06:08,0.256,-0.140,0.920
 22:06:08,0.292,-0.068,0.972
 22:06:08,0.276,-0.116,0.976
 22:06:09,0.332,-0.028,1.000
 22:06:09,0.280,-0.148,0.984
 22:06:09,0.284,-0.120,0.976
 22:06:10,0.440,-0.024,1.040
 22:06:10,0.184,-0.088,0.988
 22:06:10,0.160,0.104,0.868
 22:06:11,0.136,-0.024,0.980
 22:06:11,0.136,0.148,1.040
 22:06:11,0.080,0.108,1.004
 22:06:12,0.004,0.052,0.904
 22:06:12,0.064,0.120,1.020
 22:06:12,0.088,0.072,0.976
 22:06:13,-0.052,0.032,1.000
 22:06:13,0.148,0.020,0.916
 22:06:13,0.072,0.056,1.008
 22:06:14,0.084,0.000,0.972
 22:06:14,0.056,0.024,0.996
 22:06:14,0.036,0.024,1.016
 22:06:15,0.156,0.000,0.980
 22:06:15,0.056,0.060,1.024
 22:06:15,0.164,0.004,1.000
 22:06:16,0.044,-0.008,0.976
 22:06:16,0.124,0.004,1.000
 22:06:16,0.140,-0.024,1.016
 22:06:17,0.104,-0.008,0.984
 22:06:17,0.080,0.000,1.008
 22:06:17,0.100,-0.008,0.992
 22:06:18,0.012,-0.004,0.996
 22:06:18,0.152,0.036,1.008
 22:06:18,0.116,0.036,0.996
 22:06:19,0.016,0.024,0.996
 22:06:19,0.072,-0.040,0.980
 22:06:19,0.092,0.060,1.052
 22:06:20,-0.032,-0.024,0.900
 22:06:20,0.260,0.072,1.036
 22:06:20,0.504,0.148,0.752
 22:06:21,0.820,0.216,0.688
 22:06:21,0.864,0.040,0.708
 22:06:21,0.712,0.168,0.700
 22:06:22,0.732,0.276,0.676
 22:06:22,0.912,0.384,0.800
 22:06:22,0.576,0.268,1.104
 22:06:23,0.188,-0.012,0.908
 22:06:23,-0.016,-0.040,1.008
 22:06:23,0.064,-0.024,0.996
 22:06:24,-0.020,-0.096,0.976
 22:06:24,0.012,-0.096,1.012
 22:06:24,-0.048,-0.016,0.980
 22:06:25,0.028,-0.028,0.992
 22:06:25,-0.048,-0.004,0.992
 22:06:25,-0.004,-0.012,1.008
 22:08:22,0.776,0.276,0.616
 22:08:22,0.816,0.328,0.656
 22:08:23,0.792,0.296,0.648
 22:08:23,0.788,0.304,0.632
 22:08:23,0.804,0.336,0.648
 22:08:24,0.764,0.348,0.640
 22:08:24,0.820,0.252,0.612
 22:08:24,0.764,0.264,0.628
 22:08:25,0.780,0.364,0.620
 22:08:25,0.836,0.360,0.620
 22:08:25,0.860,0.348,0.676
 22:08:26,0.804,0.364,0.668
 22:08:26,0.772,0.328,0.612
 22:08:26,0.776,0.320,0.652
 22:08:27,0.800,0.324,0.676
 22:08:27,0.772,0.296,0.644
 22:08:27,0.760,0.304,0.664
 22:08:28,0.884,0.412,0.680
 22:08:28,0.880,0.404,0.624
 22:08:28,0.772,0.388,0.640
 22:08:29,0.800,0.300,0.632
 22:08:29,0.812,0.288,0.628
 22:08:29,0.744,0.320,0.628
 22:08:30,0.840,0.416,0.676
 22:08:30,0.788,0.312,0.628
 22:08:30,0.756,0.360,0.604
 22:08:31,0.776,0.320,0.632
 22:08:31,0.832,0.300,0.636
 22:08:31,0.776,0.260,0.580
 22:08:32,0.824,0.252,0.620
 22:08:32,0.736,0.348,0.652
 22:08:32,0.760,0.276,0.568
 22:08:33,0.908,0.376,0.744
